date,CO1 Comdty,CL1 Comdty,GC1 Comdty,HG1 Comdty,HO1 Comdty,NG1 Comdty,PA1 Comdty,PL1 Comdty,SI1 Comdty,C 1 Comdty
2003-06-03,-0.003658986885041352,-0.0013033563265707627,-0.002188184680552894,-0.007623925110659259,-0.0009143753494501238,-0.00814285739527573,0.028987536873252187,0.022500755302441302,0.0004435573370571367,-0.006230549750636086
2003-06-04,-0.01737888072739352,-0.02042231714494356,-0.007144850400062608,-0.004474280394921189,-0.017134991529861764,0.0023557136924589835,-0.009919162507737224,0.015379062149177048,-0.002219756738312888,-0.010471299867295366
2003-06-05,0.023226850609816555,0.022702077129233066,0.01641174691497226,0.0025591824588216613,0.026370829538982284,0.022643647366575384,-0.016398145809636146,0.004823645168342407,0.0,-0.007395701961129025
2003-06-06,0.012314534468513206,0.017414177566660555,-0.013382693242779698,0.0006387735764947612,0.012225877783636336,-0.0016882821905873796,-0.043603637482131904,-0.01744450759157754,0.009950330853168092,0.012645057847272793
2003-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-06-09,0.002516629047095318,0.005420067469339113,-0.005237779031748528,-0.016742181143073524,-0.0035879074881061805,-0.03057006608467789,-0.03313342873825051,0.0,-0.005958309583630635,-0.010526412986987504
2003-06-10,0.008224612784317138,0.008863622448654643,-0.026892376899089097,-0.0039037134804732923,0.010725332638888774,0.002530846020284888,0.03591507170012731,0.0007648183929220497,-0.010681009420334052,0.012618463959211464
2003-06-11,0.010979391327269557,0.019660486595186773,0.009326053181189864,0.0006516780940959621,0.004561589258016671,-0.018656365074528045,-0.025317807984289897,-0.0032161755267050697,0.00668898815079671,0.01965919496013829
2003-06-12,-0.019922394947080542,-0.026618136421107667,-0.006207694878196017,0.008433394128375033,-0.03446843275485418,-0.10280641833896033,0.046753088704354955,0.0009199632663547971,0.0011104942840271153,0.012220111334775397
2003-06-13,-0.013384175197974312,-0.02767229338696295,0.009297151063940476,-0.01693851572804146,-0.029210786386302347,0.012233110624869729,0.022049831219673847,0.018374216723645375,0.015418807667183359,-0.021484202294573495
2003-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-06-16,-0.02994124972797155,0.01714420124741008,0.0067076830592386685,0.0,0.0022878685707984603,0.005447689423841986,-0.008010723746078972,0.004653614943329338,0.008054903679327841,-0.005184044787587843
2003-06-17,0.0007501875820695093,-0.003534140224674453,0.011631258238859313,0.025941791978000124,0.010696719186685539,0.0010509722459750015,-0.046647688791785116,-0.009933856524290737,-0.00043374539825543864,0.006217636610870582
2003-06-18,-0.015492469319272832,-0.023116770877526872,-0.01665779772479421,-0.003848625661294338,-0.009487610421123855,-0.02320125323098666,0.012561225872973257,0.007234394777044237,-0.011343926185064725,0.009254564766205666
2003-06-19,0.0011417698671396645,-0.013262793878410445,0.011412789151250583,0.00448862568313988,-0.014606697348341696,0.06250949756730771,-0.012561225872973304,0.020070546609906863,0.0026292740826208876,0.0010230179920344864
2003-06-20,0.027388693790262885,0.028300671242950867,-0.013935565541804215,-0.00964327627180423,0.030457845085960195,-0.02315785422374955,0.011173300598125255,-0.015724993955991688,-0.00923286400523165,-0.007183201743492419
2003-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-06-23,-0.0033364257085452377,-0.055023046012339615,-0.00930501567849361,-0.009085072222470982,-0.008360476008460944,0.00994180283222341,0.0016652793190612488,0.0001495103538704952,0.006603589922610752,-0.013478690320464328
2003-06-24,-0.011578093856541906,-0.013460082420408283,-0.019162605524920502,0.00130293178041584,-0.007624944975415153,-0.02872169748381961,-0.01734309203829111,0.006110757520365455,-0.00947874395454377,-0.0010443865179062734
2003-06-25,0.0379629150013781,0.03984862310223649,0.008625700404409945,-0.012446934359085303,0.045157954620212507,0.010476785195413871,0.027551485283592338,-0.011958288988873623,0.011013327177983192,-0.0020920509722240632
2003-06-26,-0.02230847679358039,-0.03188872642814567,-0.015580234374565877,-0.009271589595557603,-0.03966748217343017,-0.08440924177167769,-0.020522073518403513,-0.006941328609881256,-0.009243023551225861,-0.024378525795139102
2003-06-27,0.009569451016150672,0.008922502570481697,0.0046417257695040405,0.006631324035381383,0.01418839687244537,0.013329775891772767,-0.01098757356281781,0.019196750270678013,-0.003987599435404781,0.002143623543251369
2003-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-06-30,0.03703461165151101,0.030947643014953022,0.0023128082006516728,-0.011299555253933505,0.027658713063055045,0.009096878846830652,0.027107989355559962,-0.0038696282845228536,0.011476621221444347,-0.021645866774692664
2003-07-01,-0.0007062147186168916,0.006931864693428417,0.015473088071560379,-0.002677377770716403,0.011967042878407616,-0.017524684138396713,0.03999452240022266,0.014654988059392512,0.0037235833188438484,0.0043668191663403895
2003-07-02,-0.01208259190993988,-0.008257685238981577,-0.00028437366891473066,0.013976933024649823,-0.008770313604097477,-0.022442935120622735,-0.008245824085642442,-0.004418269337664777,0.013032330409595231,-0.0032733253449691376
2003-07-03,0.008189470730199596,0.00891536365795255,-0.0008536065392406512,-0.013306916249165579,-0.0031967292743101308,0.005179867696842105,0.004264398786457518,0.006620105089606045,0.010304943058534664,0.0
2003-07-04,-0.020419839008742738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-07-07,0.0068530475599716855,-0.009578933688937016,-0.008289314293433695,0.02643908133262367,-0.007714103566041878,0.029228063408861846,-0.02695580998852822,-0.0029368596733097135,0.009776911035077971,-0.007679686674228074
2003-07-08,0.005377320718571469,0.002982603702383557,-0.011547472424771995,-0.001958864485333034,0.005534475803971485,0.022419167570339064,-0.020704673361691166,-0.008862687257845317,0.001690617477907452,0.013129291441792802
2003-07-09,0.026112986919104197,0.021604768311981923,-0.001452855115355256,0.015564516541111548,0.032330129815274826,0.003084462211382,-0.034623208631298794,-0.004013979967601259,0.01675081042481535,-0.012028575865607146
2003-07-10,0.005903819891652864,0.00581209256396561,0.002033406655608783,0.0006432936857417202,-0.00012427763639940402,-0.048627133981314435,0.0163257241897208,0.015226844570400256,-0.001662510773613414,-0.014404681202548389
2003-07-11,0.01067687084139794,0.007058097956569442,0.0014499060101285123,-0.0019311238701705186,0.0023586380495757963,-0.01997761407751616,-0.0014214643473775366,0.005997238775212832,-0.002082032815403623,0.0
2003-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-07-14,-0.007910617348507799,-0.0003197442073604617,0.007793371816224848,0.022930941063917108,-0.00037204688219814224,-0.010140492510553552,0.004258345682577246,0.009868023771174848,-0.0016687529946789318,-0.004474280394921077
2003-07-15,0.007225216362114354,0.011130660311576095,-0.016232240462089584,-0.0050505157860685915,0.008768194489664077,-0.016202686015981987,-0.009964495259431829,0.01148612771556807,-0.02944816118086401,-0.06723273022126258
2003-07-16,-0.01554703969960671,-0.018191023401838223,0.002918006155714021,-0.0012666246151928314,-0.030206989645740236,-0.017279915596472722,-0.015861904300466544,-0.01698860322640911,0.0010744601871767042,-0.0024009615375381503
2003-07-17,-0.003487970051718531,0.011527505171067414,0.0032000027306708497,-0.014039796667482724,0.009710650743399201,0.023238225180103426,-0.017299947659557984,0.01541706207862283,0.003002361251669234,-0.0036122856859136607
2003-07-18,0.010773344859738862,0.01735880734751868,0.008675589405550351,0.006406171812411507,0.005506897521274779,-0.005559982551875082,-0.004743560629057892,-0.0011444922565438413,0.011496826654310014,-0.006049625225823225
2003-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-07-21,-0.008330488994770204,-0.005647959789503988,0.01059726371583748,-0.012853647403381173,-0.0067627057988350146,0.016783886930113606,-0.0017846524665355388,0.0005724098610785664,0.004224763360308474,0.010863112257370931
2003-07-22,-0.042726327816119146,-0.05132641738982253,-0.0008550663197333875,-0.005188079081777834,-0.050777561208525786,-0.04792897254022611,-0.011979777892318083,-0.0015749162107043446,0.008396354952906358,0.001199760191904095
2003-07-23,0.01049403514904345,-0.017374309416016982,0.02255522739210447,0.00841701311094945,0.011305497042233473,0.0016420364937443893,0.009296813099137546,0.006569575184794806,0.05687966819354452,-0.014493007302566864
2003-07-24,0.013586193963643987,0.018367522541862993,0.00998621336279481,0.0185249628444736,0.015950542409638172,-0.030188614970014113,0.008915363657952329,0.002984864699236497,0.008063766774753865,0.0
2003-07-25,0.0007099751806925272,-0.0016559036736237362,0.0013791203399500585,0.005680040515703522,-0.0005147342797990012,-0.005298306343840208,-0.008915363657952393,-0.010557952261271366,-0.006879634013537158,0.004854378464798143
2003-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-07-28,-0.005337141293837149,-0.001990710677327322,0.005771625201420373,0.0125079804556672,-0.0039981996899625775,-0.0012757815891578427,0.035194248121792684,0.008853406394016147,0.023392879574705594,0.015615932946228164
2003-07-29,0.002494211163003222,0.004308208817689786,-0.008808204484349654,-0.0018662524856762606,0.00528453894631587,-0.0014904719037324066,0.027570312417986582,-0.007706617277509565,-0.005409595881375219,0.001191185370153232
2003-07-30,0.014134510934904716,0.014445425187723283,-0.015322768102490942,-0.0012461060802470717,0.02375468953481526,-0.005341322387970933,-0.007598179231071367,-0.018800264500147146,-0.019957617997048052,-0.01077209698191107
2003-07-31,-0.004571838453844809,-0.004573676708569127,-0.006195457721786758,0.022805302663631125,-0.004151210439586534,0.010654266561173749,0.02785695450296628,0.0010213760280934844,0.011787955752042393,-0.008459264945976463
2003-08-01,0.0555317439401576,0.05633948004592058,-0.02256916249247577,-0.0024405137189560788,0.07044565827942278,0.032529974217531225,0.017699577099400857,-0.009966372982717525,-0.004502307693511664,0.0036341651142196693
2003-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-08-04,-0.015457297005086336,-0.014653418860224726,0.00891707332414856,-0.011056623693499683,-0.01957473973068899,-0.05135808710487174,-0.007586056428915305,0.007045383612146903,-0.015222197654267033,0.013213405458391829
2003-08-05,0.013454626108776159,0.011864016772646065,0.0011448198159332513,-0.0012360941005284142,0.013801527819369216,0.010100010645606457,-0.029531606527587247,-0.005426426749595894,-0.016064602503806563,0.0
2003-08-06,-0.015149254543471706,-0.016270696865593372,0.0034266167166475134,-0.0049597125847234995,-0.014640504317313386,0.014434553318142146,-0.004210532536343494,0.004987541511038968,0.006054508908706002,0.009501259124140215
2003-08-07,0.025784117155714634,0.021533052300002953,0.004834361754295288,0.012967146808424822,0.02428310019689889,0.06861345283608104,0.012578782206860185,-0.00234397997738879,0.013589337821881136,0.003539826705123987
2003-08-08,-0.008632191715932845,-0.006504591619000795,0.010722450359467079,-0.016703141191254968,-0.013193735975049739,-0.008894218134458901,-0.00668898815079654,-0.0013209072148817746,-0.00917254686329191,0.002352942262026836
2003-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-08-11,-0.0026711201190609698,-0.00529678758246552,0.015042066346261842,0.006218925515656017,-0.009412114517520795,0.018100041643617937,0.01993421490081711,0.021071767084840157,0.0016012813669738276,-0.015394028091291053
2003-08-12,-0.001338240413838199,-0.002815581400163521,-0.008886478918377237,-0.021937576719389305,-0.0015573528155089194,0.017011815633124358,-0.030052345066401937,0.0047342459846439885,-0.027988036540168713,0.04776679720309403
2003-08-13,-0.029214034094705747,-0.03636764417087483,0.009991756731920617,0.0037950709685515343,-0.03302963097761722,-0.007310536598501093,-0.019972133186915243,-0.011805492709058205,0.03397010821771624,0.001137009787075102
2003-08-14,-0.006224086483001954,0.010021095659929194,0.010712916629770752,0.00817357584064106,0.008390967297640616,-0.05721520588453428,0.03761223780718847,0.0050559876574576244,0.0009935420588777356,0.0
2003-08-15,-0.0006939625538736565,-0.0012874156911746848,-0.007679686674228074,-0.008805088334000157,-0.010748142261654367,-0.0088305327902068,0.015696315647318673,0.003595832713055897,-0.02168324260869975,0.0011357184639274286
2003-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-08-18,-0.005220126696411294,-0.005166301448997412,-0.013303965626362815,0.005669306523316055,-0.01275017272686826,0.007193536312509903,-0.010989121575595206,0.0007176175406634169,0.0,0.03786643933934186
2003-08-19,-0.006651521110079683,-0.006169852337338899,0.008888947417246214,0.008132669159787992,-0.003907485907036566,0.016452082262837685,0.0,0.0040091691730636675,0.013707128538691018,-0.02545793269551192
2003-08-20,0.012912411126802201,0.008110344537453643,0.011001211061973583,0.00311042241439233,0.01329840197569543,0.03074724013308522,0.03448149397387052,0.003708462387319322,0.005390848634876373,0.01667631753512722
2003-08-21,0.029720377057768043,0.029605854791409127,-0.013770528810778063,-0.003110422414392391,0.03742640551911703,0.03001957188668404,-0.0018699083851097477,0.0048288689202627706,-0.015451295660717785,-0.00997238181293695
2003-08-22,-0.0003366436658623674,-0.0012554929458319796,0.006908967651073199,0.0006228589425906767,-0.003607941376199054,0.000947418356039811,0.042659876772037454,-0.004971248076194926,0.01046076728739254,0.009972381812937043
2003-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-08-25,0.0,-0.008832864998508837,-0.004969640266695635,0.0018662524856762341,-0.007255170881171798,-0.03802445925340469,0.021042733592125024,-0.013042105323523626,-0.0010011012949413855,0.002202644062342318
2003-08-26,0.0023541292190310606,0.012281684845870229,0.012378097803170805,-0.013137505185302193,0.005325599611957416,-0.008892460534347012,0.03548918518233836,0.0021615398573842084,0.002001201388300706,0.00219780308247944
2003-08-27,-0.0200176319330454,-0.023433624540855704,0.020831268616106697,-0.001890955495700158,-0.02654427757850048,-0.022278894368592518,-0.004854378464798199,0.026982608278186382,0.025462739504400603,0.005473467414171907
2003-08-28,0.0088707507660359,0.009248989548899226,-0.007794690721612509,-0.006964257334032453,0.002599815763332886,0.003444436593563724,-0.014706147389695449,-0.0016827938342161028,-0.0005848523414588132,0.004357305368955626
2003-08-29,0.0016969289665092902,0.00221975673831281,0.013933773128105478,0.0201264655293584,0.012166048676140922,-0.04403812350637863,-0.0034627786270852463,-0.00548871971143395,-0.0037120292697080254,0.014031530804257916
2003-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-09-01,-0.008171649149319336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-09-02,-0.060966560612722646,-0.07087255000399661,-0.006674701058826768,0.00806205917092818,-0.06015905291718598,-0.019637770879404378,-0.009710022762176173,0.009969892313180292,-0.023968662530870773,-0.003220614700042172
2003-09-03,0.007962401821542578,0.002716470261281254,0.001873411493993731,0.018360368881963827,0.005820361771612231,0.011786271659225123,0.004742302660241783,-0.0015381391552424565,0.014331455481583912,0.022329476398088577
2003-09-04,-0.015622479401071917,-0.01744528593464853,-0.002677377770716403,-0.013431215340561168,-0.013241787670731125,0.024411986688837903,0.028233126025199444,-0.0006999370342451063,-0.008733679968754553,0.019782008952038296
2003-09-05,-0.0036683826904586017,-0.003456622867910871,0.01252181007459562,0.016458768364598954,-0.006950391890358629,-0.008141157583699774,0.06490156343598585,0.0008398656708689215,0.0222779050765118,-0.019782008952038244
2003-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-09-08,-0.0014711293568985015,-0.001039321070516819,-0.006641012586341567,-0.0036341651142195734,-0.0017122164209406592,-0.02332590914336614,0.046757159597854855,-0.008995141466356413,-0.007829360800435635,-0.020181247859799106
2003-09-09,0.007334099614331205,0.011373550140531055,0.017437694159577657,-0.012824603250379402,0.011924402579054206,0.014695185113237936,-0.0002165205161646986,0.0018336982357928645,0.030575137097879006,0.005350467552830946
2003-09-10,0.005465490012555156,0.005809003179465935,-0.004462535296444119,-0.012368741481525256,0.005326417269665792,0.04909214212733591,-0.05177208510815732,-0.015050688761559497,0.0,0.0031965930256274942
2003-09-11,-0.01833568053309009,-0.018222955702729415,-0.0007895776170175851,0.02337129746195971,-0.02134566739072429,-0.04740223889458379,-0.008013780723553656,0.0037126988241629995,0.015131743230287424,-0.032435275753153844
2003-09-12,-0.009295474999791628,-0.019268418865877032,-0.010321647808053322,-0.015314234973042481,-0.010377953706924403,0.0058922729399564855,-0.018093743442699067,-0.006865015519680308,-0.024321928533283427,-0.0022002209096024235
2003-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-09-15,-0.002618292126057339,-0.0046091200192559705,-0.003464360560144015,0.006767174394584186,-0.000936642873052489,-0.017141462986164948,-0.03841579374215232,0.0014341032143808123,-0.0011547345393969066,0.0
2003-09-16,-0.026951716752805,-0.02082660554078529,-0.002673083655300575,-0.006150080885337797,-0.016466831791846655,-0.0051358982997815805,0.0733779563042923,-0.001577626716600361,0.003843940923787142,-0.012188516542497215
2003-09-17,-0.012388853770349748,-0.019418085857101513,0.007200991244704014,0.010432742677338637,-0.03222293581106352,-0.0040847095383584435,-0.02494693968464233,-0.006046663974579733,0.012581180055510207,-0.002232143783940783
2003-09-18,-0.003121344711351655,0.00516606314990012,0.001062417098603841,0.004872116824000371,-0.005779140758527018,-0.037533210600401795,-0.0034823018358745524,0.00905634019840793,-0.004556681512564756,0.0
2003-09-19,-0.010607052895722004,-0.0051660631499001524,0.013709679533475195,0.0024271856576111375,-0.012088606288296872,0.002680367921458874,0.02865525576037615,-0.0035839763114004822,0.00512480954602604,0.01000564211732117
2003-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
