date,BZ=F,CL=F,GC=F,HG=F,HO=F,NG=F,PA=F,PL=F,SI=F,ZC=F
2010-01-22,72.83000183105469,74.54000091552734,1089.199951171875,3.3385000228881836,1.94159996509552,5.818999767303467,439.8500061035156,1536.4000244140625,16.917999267578125,364.75
2010-01-25,73.69000244140625,75.26000213623047,1095.199951171875,3.384000062942505,1.9658000469207764,5.7220001220703125,439.75,1540.5,17.131000518798828,367.75
2010-01-26,73.29000091552734,74.70999908447266,1097.9000244140625,3.3289999961853027,1.9507999420166016,5.485000133514404,427.29998779296875,1522.199951171875,16.84600067138672,362.25
2010-01-27,72.23999786376953,73.66999816894531,1084.4000244140625,3.2144999504089355,1.9168000221252441,5.27400016784668,416.5,1486.0999755859375,16.42799949645996,358.25
2010-01-28,72.12999725341797,73.63999938964844,1083.5999755859375,3.0899999141693115,1.919100046157837,5.138000011444092,416.5,1489.199951171875,16.20199966430664,361.75
2010-01-29,71.45999908447266,72.88999938964844,1083.0,3.0460000038146973,1.902899980545044,5.13100004196167,416.5,1501.300048828125,16.183000564575195,356.5
2010-02-01,73.11000061035156,74.43000030517578,1104.300048828125,3.0785000324249268,1.9549000263214111,5.434000015258789,416.5,1534.5999755859375,16.652999877929688,359.0
2010-02-02,76.05999755859375,77.2300033569336,1117.4000244140625,3.0850000381469727,2.0316998958587646,5.453999996185303,416.5,1574.5,16.736000061035156,365.0
2010-02-03,75.91999816894531,76.9800033569336,1111.4000244140625,2.9679999351501465,2.019399881362915,5.419000148773193,416.5,1571.9000244140625,16.309999465942383,353.0
2010-02-04,72.12999725341797,73.13999938964844,1062.4000244140625,2.875499963760376,1.9351999759674072,5.415999889373779,416.5,1511.5,15.343000411987305,354.0
2010-02-05,69.58999633789062,71.19000244140625,1052.199951171875,2.8540000915527344,1.8747999668121338,5.514999866485596,416.5,1471.300048828125,14.822999954223633,351.5
2010-02-08,70.11000061035156,71.88999938964844,1065.699951171875,2.9094998836517334,1.8854999542236328,5.401000022888184,416.5,1477.199951171875,15.07800006866455,356.0
2010-02-09,72.12999725341797,73.75,1076.699951171875,2.9835000038146973,1.9372999668121338,5.289999961853027,416.5,1498.5999755859375,15.430999755859375,358.5
2010-02-10,72.54000091552734,74.5199966430664,1075.800048828125,2.9860000610351562,1.9469000101089478,5.291999816894531,416.5,1509.0999755859375,15.302000045776367,361.75
2010-02-11,73.05000305175781,75.27999877929688,1094.199951171875,3.129499912261963,1.9630000591278076,5.395999908447266,416.5,1515.5,15.592000007629395,363.25
2010-02-12,72.9000015258789,74.12999725341797,1089.5,3.0789999961853027,1.9189000129699707,5.4679999351501465,416.5,1507.300048828125,15.449000358581543,361.5
2010-02-16,75.68000030517578,77.01000213623047,1119.300048828125,3.2184998989105225,1.9962999820709229,5.309999942779541,416.5,1533.9000244140625,16.149999618530273,367.25
2010-02-17,76.2699966430664,77.33000183105469,1119.5,3.2385001182556152,2.006700038909912,5.386000156402588,416.5,1533.300048828125,16.097999572753906,360.0
2010-02-18,77.77999877929688,79.05999755859375,1118.0,3.2850000858306885,2.0515999794006348,5.171999931335449,416.5,1515.800048828125,16.059999465942383,357.25
2010-02-19,78.19000244140625,79.80999755859375,1121.300048828125,3.3570001125335693,2.0699000358581543,5.044000148773193,416.5,1539.800048828125,16.413000106811523,360.0
2010-02-22,78.61000061035156,80.16000366210938,1112.5999755859375,3.30649995803833,2.0787999629974365,4.894999980926514,442.1000061035156,1528.0999755859375,16.222000122070312,371.5
2010-02-23,77.25,78.86000061035156,1102.699951171875,3.2139999866485596,2.0322999954223633,4.7779998779296875,434.0,1506.300048828125,15.887999534606934,367.75
2010-02-24,78.08999633789062,80.0,1096.5,3.2355000972747803,2.042099952697754,4.815999984741211,422.70001220703125,1503.5,15.9399995803833,375.25
2010-02-25,76.29000091552734,78.16999816894531,1107.800048828125,3.192500114440918,1.986199975013733,4.767000198364258,423.29998779296875,1529.300048828125,16.110000610351562,372.25
2010-02-26,77.58999633789062,79.66000366210938,1118.300048828125,3.2685000896453857,2.024899959564209,4.813000202178955,432.3999938964844,1538.0,16.5,378.0
2010-03-01,76.88999938964844,78.69999694824219,1117.800048828125,3.3329999446868896,2.0234999656677246,4.678999900817871,436.5,1542.0999755859375,16.448999404907227,370.75
2010-03-02,78.18000030517578,79.68000030517578,1136.9000244140625,3.3954999446868896,2.0560998916625977,4.708000183105469,443.45001220703125,1574.0999755859375,17.04400062561035,370.5
2010-03-03,79.25,80.87000274658203,1142.699951171875,3.4189999103546143,2.0936999320983887,4.756999969482422,449.5,1581.5999755859375,17.30900001525879,375.75
2010-03-04,78.54000091552734,80.20999908447266,1132.5999755859375,3.3605000972747803,2.068700075149536,4.574999809265137,461.75,1581.699951171875,17.1560001373291,372.0
2010-03-05,79.88999938964844,81.5,1134.800048828125,3.4024999141693115,2.097399950027466,4.5929999351501465,475.3999938964844,1577.199951171875,17.36199951171875,364.75
2010-03-08,80.47000122070312,81.87000274658203,1123.5999755859375,3.3965001106262207,2.1054999828338623,4.5269999504089355,470.3500061035156,1598.199951171875,17.25200080871582,364.5
2010-03-09,79.91000366210938,81.48999786376953,1122.0,3.3980000019073486,2.0897998809814453,4.515999794006348,468.29998779296875,1595.0,17.31800079345703,358.75
2010-03-10,80.4800033569336,82.08999633789062,1107.800048828125,3.3550000190734863,2.1161999702453613,4.559000015258789,463.75,1588.300048828125,16.993999481201172,355.5
2010-03-11,80.27999877929688,82.11000061035156,1108.0,3.365999937057495,2.115000009536743,4.440000057220459,460.1499938964844,1610.800048828125,17.13599967956543,355.5
2010-03-12,79.38999938964844,81.23999786376953,1101.5,3.369499921798706,2.0940001010894775,4.400000095367432,462.25,1606.5,17.02400016784668,354.0
2010-03-15,77.88999938964844,79.80000305175781,1105.0999755859375,3.306999921798706,2.0576000213623047,4.390999794006348,459.6499938964844,1613.9000244140625,17.08300018310547,363.25
2010-03-16,79.0199966430664,81.69999694824219,1122.199951171875,3.3570001125335693,2.114300012588501,4.3470001220703125,471.3999938964844,1628.800048828125,17.33300018310547,366.75
2010-03-17,81.95999908447266,82.93000030517578,1124.0,3.4100000858306885,2.1394999027252197,4.302999973297119,478.0,1633.699951171875,17.50200080871582,374.0
2010-03-18,81.4800033569336,82.19999694824219,1127.4000244140625,3.387500047683716,2.1191000938415527,4.085000038146973,477.8999938964844,1629.5,17.406999588012695,376.0
2010-03-19,79.87999725341797,80.68000030517578,1107.4000244140625,3.364500045776367,2.07669997215271,4.169000148773193,467.54998779296875,1607.0999755859375,17.017000198364258,374.5
2010-03-22,80.54000091552734,81.25,1099.300048828125,3.372499942779541,2.083699941635132,4.078999996185303,459.5,1599.800048828125,16.920000076293945,370.75
2010-03-23,80.69999694824219,81.91000366210938,1103.5,3.369499921798706,2.101799964904785,4.130000114440918,463.6499938964844,1607.800048828125,17.011999130249023,362.75
2010-03-24,79.62000274658203,80.61000061035156,1088.5999755859375,3.3364999294281006,2.07069993019104,4.105000019073486,453.0,1587.4000244140625,16.625999450683594,365.0
2010-03-25,79.61000061035156,80.52999877929688,1092.699951171875,3.371000051498413,2.0692999362945557,3.9809999465942383,451.75,1605.9000244140625,16.726999282836914,355.0
2010-03-26,79.29000091552734,80.0,1104.199951171875,3.3929998874664307,2.069700002670288,3.871999979019165,454.70001220703125,1595.5,16.893999099731445,356.25
2010-03-29,81.16999816894531,82.16999816894531,1110.300048828125,3.5295000076293945,2.118799924850464,3.8420000076293945,473.20001220703125,1627.4000244140625,17.37299919128418,357.0
2010-03-30,81.27999877929688,82.37000274658203,1104.5,3.555000066757202,2.1247000694274902,3.9730000495910645,468.54998779296875,1618.0999755859375,17.31599998474121,354.5
2010-03-31,82.69999694824219,83.76000213623047,1113.300048828125,3.5460000038146973,2.164599895477295,3.86899995803833,478.1499938964844,1639.800048828125,17.511999130249023,345.0
2010-04-01,84.01000213623047,84.87000274658203,1125.0999755859375,3.5769999027252197,2.2167000770568848,4.085999965667725,489.54998779296875,1669.800048828125,17.875999450683594,344.5
2010-04-05,85.87999725341797,86.62000274658203,1132.9000244140625,3.625999927520752,2.2674999237060547,4.2769999504089355,506.20001220703125,1703.800048828125,18.104000091552734,345.75
2010-04-06,86.1500015258789,86.83999633789062,1135.0999755859375,3.609499931335449,2.2683000564575195,4.0960001945495605,506.70001220703125,1698.5,17.91699981689453,346.5
2010-04-07,85.58999633789062,85.87999725341797,1152.300048828125,3.5920000076293945,2.2439000606536865,4.019000053405762,511.3500061035156,1717.199951171875,18.184999465942383,356.5
2010-04-08,84.80999755859375,85.38999938964844,1152.199951171875,3.5810000896453857,2.2281999588012695,3.9089999198913574,502.5,1711.0999755859375,18.115999221801758,348.25
2010-04-09,84.83000183105469,84.91999816894531,1161.0999755859375,3.5845000743865967,2.2260000705718994,4.070000171661377,512.5999755859375,1722.199951171875,18.34000015258789,345.75
2010-04-12,84.7699966430664,84.33999633789062,1161.5999755859375,3.559499979019165,2.218899965286255,4.007999897003174,523.1500244140625,1735.300048828125,18.402999877929688,348.25
2010-04-13,84.72000122070312,84.05000305175781,1152.800048828125,3.5954999923706055,2.214200019836426,4.159999847412109,520.7999877929688,1711.800048828125,18.238000869750977,352.5
2010-04-14,86.1500015258789,85.83999633789062,1159.0,3.6054999828338623,2.2421000003814697,4.198999881744385,547.5,1730.199951171875,18.40399932861328,358.0
2010-04-15,87.16999816894531,85.51000213623047,1159.699951171875,3.5964999198913574,2.2523000240325928,3.984999895095825,545.4000244140625,1722.300048828125,18.423999786376953,363.25
2010-04-16,85.98999786376953,83.23999786376953,1136.300048828125,3.5114998817443848,2.216900110244751,4.039000034332275,531.3499755859375,1690.800048828125,17.66900062561035,364.0
2010-04-19,84.2300033569336,81.44999694824219,1135.199951171875,3.494499921798706,2.1568000316619873,3.944000005722046,533.2000122070312,1692.800048828125,17.725000381469727,347.75
2010-04-20,84.80000305175781,83.44999694824219,1138.5999755859375,3.51200008392334,2.1802000999450684,3.9749999046325684,550.5999755859375,1718.0,17.815000534057617,355.5
2010-04-21,85.69999694824219,83.68000030517578,1148.199951171875,3.5329999923706055,2.2058000564575195,3.9549999237060547,567.4500122070312,1737.0,18.072999954223633,359.25
2010-04-22,85.66999816894531,83.69999694824219,1142.300048828125,3.484499931335449,2.2149999141693115,4.127999782562256,564.2999877929688,1742.699951171875,18.006000518798828,362.25
2010-04-23,87.25,85.12000274658203,1153.0999755859375,3.5114998817443848,2.250499963760376,4.256999969482422,562.2000122070312,1740.199951171875,18.18899917602539,353.0
2010-04-26,86.83000183105469,84.19999694824219,1153.5,3.5269999504089355,2.2370998859405518,4.26200008392334,565.4000244140625,1742.800048828125,18.333999633789062,352.25
2010-04-27,85.77999877929688,82.44000244140625,1161.699951171875,3.3635001182556152,2.230299949645996,4.216000080108643,547.9500122070312,1718.699951171875,18.115999221801758,347.5
2010-04-28,86.16000366210938,83.22000122070312,1171.300048828125,3.367500066757202,2.2290000915527344,4.270999908447266,540.9000244140625,1711.4000244140625,18.10700035095215,357.0
2010-04-29,86.9000015258789,85.16999816894531,1168.4000244140625,3.3334999084472656,2.251199960708618,3.9800000190734863,548.0,1733.699951171875,18.548999786376953,360.5
2010-04-30,87.44000244140625,86.1500015258789,1180.0999755859375,3.3375000953674316,2.2885000705718994,3.9200000762939453,554.75,1745.0999755859375,18.611000061035156,366.25
2010-05-03,88.94000244140625,86.19000244140625,1182.699951171875,3.2785000801086426,2.345099925994873,4.0,547.25,1728.9000244140625,18.812999725341797,362.75
2010-05-04,88.94000244140625,82.73999786376953,1168.5999755859375,3.1644999980926514,2.259500026702881,4.013000011444092,514.25,1685.800048828125,17.81800079345703,360.0
2010-05-05,82.61000061035156,79.97000122070312,1174.5999755859375,3.138000011444092,2.184499979019165,3.990999937057495,507.54998779296875,1648.5999755859375,17.51099967956543,364.75
2010-05-06,79.83000183105469,77.11000061035156,1196.9000244140625,3.1034998893737793,2.1136999130249023,3.928999900817871,513.0999755859375,1665.5,17.493000030517578,364.0
2010-05-07,78.2699966430664,75.11000061035156,1210.0,3.13100004196167,2.0794999599456787,4.014999866485596,509.20001220703125,1664.800048828125,18.429000854492188,364.75
2010-05-10,80.12000274658203,76.80000305175781,1200.4000244140625,3.2149999141693115,2.1201999187469482,4.170000076293945,523.5,1691.5,18.530000686645508,363.0
2010-05-11,80.48999786376953,76.37000274658203,1219.9000244140625,3.194000005722046,2.1401000022888184,4.13100004196167,531.2000122070312,1698.800048828125,19.27199935913086,369.75
2010-05-12,81.19999694824219,75.6500015258789,1242.699951171875,3.1760001182556152,2.15910005569458,4.283999919891357,546.4500122070312,1745.300048828125,19.639999389648438,371.75
2010-05-13,80.11000061035156,74.4000015258789,1228.800048828125,3.2195000648498535,2.1319000720977783,4.339000225067139,542.2999877929688,1737.4000244140625,19.47599983215332,366.5
2010-05-14,77.18000030517578,71.61000061035156,1227.4000244140625,3.122999906539917,2.0606000423431396,4.311999797821045,526.9000244140625,1713.4000244140625,19.20199966430664,356.75
2010-05-17,75.0999984741211,70.08000183105469,1227.699951171875,2.9230000972747803,1.985200047492981,4.3979997634887695,502.6000061035156,1661.199951171875,18.834999084472656,356.0
2010-05-18,74.43000030517578,69.41000366210938,1214.300048828125,3.0225000381469727,1.9615000486373901,4.3420000076293945,506.0,1688.5,18.854999542236328,359.75
2010-05-19,73.69000244140625,69.87000274658203,1192.5999755859375,2.950000047683716,1.945199966430664,4.1579999923706055,458.70001220703125,1603.699951171875,18.090999603271484,359.25
2010-05-20,71.83999633789062,68.01000213623047,1187.800048828125,2.935499906539917,1.901900053024292,4.105999946594238,407.95001220703125,1493.800048828125,17.694000244140625,362.0
2010-05-21,71.68000030517578,70.04000091552734,1175.699951171875,3.051500082015991,1.8967000246047974,4.034999847412109,438.45001220703125,1499.199951171875,17.631000518798828,369.0
2010-05-24,71.16999816894531,70.20999908447266,1193.800048828125,3.1364998817443848,1.8992999792099,4.017000198364258,452.54998779296875,1532.5,17.98200035095215,371.0
2010-05-25,69.55000305175781,68.75,1197.800048828125,3.0334999561309814,1.8717000484466553,4.051000118255615,429.3999938964844,1489.9000244140625,17.76300048828125,364.25
2010-05-26,71.73999786376953,71.51000213623047,1213.300048828125,3.071500062942505,1.920699954032898,4.15500020980835,445.3500061035156,1528.300048828125,18.29199981689453,371.5
2010-05-27,74.66000366210938,74.55000305175781,1211.9000244140625,3.1514999866485596,1.999400019645691,4.294000148773193,462.25,1550.9000244140625,18.457000732421875,373.25
2010-05-28,74.0199966430664,73.97000122070312,1212.199951171875,3.0969998836517334,1.9802000522613525,4.341000080108643,461.8500061035156,1547.4000244140625,18.410999298095703,359.0
2010-06-01,72.70999908447266,72.58000183105469,1224.800048828125,3.053999900817871,1.9703999757766724,4.248000144958496,460.75,1547.4000244140625,18.540000915527344,354.0
2010-06-02,73.75,72.86000061035156,1220.5999755859375,3.0320000648498535,2.0058999061584473,4.423999786376953,451.3999938964844,1548.4000244140625,18.304000854492188,348.5
2010-06-03,75.41000366210938,74.61000061035156,1208.300048828125,2.938499927520752,2.039099931716919,4.690000057220459,449.6000061035156,1540.9000244140625,17.920000076293945,349.5
2010-06-04,72.08999633789062,71.51000213623047,1216.199951171875,2.8125,1.9577000141143799,4.796999931335449,429.79998779296875,1523.300048828125,17.290000915527344,340.0
2010-06-07,72.08999633789062,71.44000244140625,1239.300048828125,2.759000062942505,1.9682999849319458,4.915999889373779,428.8500061035156,1515.300048828125,18.152999877929688,335.75
2010-06-08,72.08999633789062,71.98999786376953,1244.0,2.7725000381469727,1.9652999639511108,4.808000087738037,441.45001220703125,1526.800048828125,18.468000411987305,337.25
2010-06-09,72.08999633789062,74.37999725341797,1228.5,2.8424999713897705,2.0095999240875244,4.677000045776367,454.95001220703125,1532.0,18.18000030517578,338.25
2010-06-10,75.29000091552734,75.4800033569336,1220.800048828125,2.8554999828338623,2.0327999591827393,4.646999835968018,448.79998779296875,1534.199951171875,18.341999053955078,343.25
2010-06-11,74.3499984741211,73.77999877929688,1228.9000244140625,2.8994998931884766,2.0053000450134277,4.781000137329102,448.25,1533.0,18.222000122070312,349.5
2010-06-14,75.19999694824219,75.12000274658203,1223.300048828125,2.990000009536743,2.025899887084961,5.00600004196167,460.3500061035156,1561.4000244140625,18.402000427246094,353.75
2010-06-15,76.19999694824219,76.94000244140625,1233.199951171875,3.002500057220459,2.06850004196167,5.189000129699707,475.25,1576.0,18.569000244140625,353.75
2010-06-16,78.13999938964844,77.66999816894531,1229.300048828125,2.99399995803833,2.110100030899048,4.978000164031982,474.29998779296875,1567.5,18.43199920654297,356.25
2010-06-17,78.68000030517578,76.79000091552734,1247.5,2.9024999141693115,2.14739990234375,5.1620001792907715,480.3500061035156,1572.0,18.767000198364258,357.5
2010-06-18,78.22000122070312,77.18000030517578,1257.199951171875,2.88100004196167,2.1289000511169434,4.997000217437744,490.8999938964844,1587.0,19.174999237060547,360.75
2010-06-21,78.81999969482422,77.81999969482422,1239.699951171875,2.938999891281128,2.145900011062622,4.873000144958496,494.1000061035156,1590.300048828125,18.802000045776367,355.0
2010-06-22,78.04000091552734,77.20999908447266,1239.9000244140625,2.990499973297119,2.1129000186920166,4.75600004196167,489.45001220703125,1593.0,18.895999908447266,351.5
2010-06-23,76.2699966430664,76.3499984741211,1234.0999755859375,2.934000015258789,2.0683999061584473,4.803999900817871,473.3500061035156,1567.0,18.45400047302246,346.5
2010-06-24,76.47000122070312,76.51000213623047,1245.5,3.003000020980835,2.0571999549865723,4.748000144958496,469.0,1561.5,18.731000900268555,344.75
2010-06-25,78.12000274658203,78.86000061035156,1255.800048828125,3.0929999351501465,2.1122000217437744,4.861000061035156,477.20001220703125,1570.4000244140625,19.104999542236328,340.5
2010-06-28,77.58999633789062,78.25,1238.199951171875,3.06850004196167,2.0933001041412354,4.7170000076293945,470.04998779296875,1565.5999755859375,18.67300033569336,333.75
2010-06-29,75.44000244140625,75.94000244140625,1242.0,2.9154999256134033,2.0213000774383545,4.547999858856201,452.0,1548.0999755859375,18.5939998626709,325.0
2010-06-30,75.01000213623047,75.62999725341797,1245.5,2.936000108718872,1.9816999435424805,4.616000175476074,444.3999938964844,1530.9000244140625,18.67099952697754,354.25
2010-07-01,72.33999633789062,72.94999694824219,1206.300048828125,2.865000009536743,1.9385000467300415,4.854000091552734,429.04998779296875,1503.300048828125,17.760000228881836,365.5
2010-07-02,71.6500015258789,72.13999938964844,1207.4000244140625,2.9040000438690186,1.9155000448226929,4.686999797821045,426.8999938964844,1499.199951171875,17.697999954223633,364.0
2010-07-06,71.44999694824219,71.9800033569336,1194.800048828125,2.9600000381469727,1.917199969291687,4.682000160217285,440.3999938964844,1513.800048828125,17.83300018310547,360.0
2010-07-07,73.51000213623047,74.06999969482422,1198.5999755859375,3.005500078201294,1.978700041770935,4.565000057220459,442.3500061035156,1521.9000244140625,17.979000091552734,370.75
2010-07-08,74.70999908447266,75.44000244140625,1195.800048828125,3.006999969482422,2.0053000450134277,4.39900016784668,444.3999938964844,1511.800048828125,17.851999282836914,377.5
2010-07-09,75.41999816894531,76.08999633789062,1209.5999755859375,3.0445001125335693,2.025700092315674,4.4019999504089355,456.95001220703125,1529.0,18.05299949645996,375.25
2010-07-12,74.37000274658203,74.94999694824219,1198.5,2.999500036239624,1.9912999868392944,4.388000011444092,454.1499938964844,1511.5,17.89699935913086,371.25
2010-07-13,76.6500015258789,77.1500015258789,1213.300048828125,3.009500026702881,2.0473999977111816,4.354000091552734,468.70001220703125,1531.5999755859375,18.23699951171875,366.75
2010-07-14,76.7699966430664,77.04000091552734,1206.800048828125,3.000999927520752,2.036099910736084,4.306000232696533,465.3500061035156,1516.800048828125,18.27400016784668,375.25
2010-07-15,76.7699966430664,76.62000274658203,1208.0999755859375,3.005000114440918,2.0183000564575195,4.585999965667725,466.95001220703125,1529.9000244140625,18.34600067138672,392.5
2010-07-16,75.37000274658203,76.01000213623047,1188.0,2.9235000610351562,2.0113000869750977,4.519000053405762,448.1499938964844,1508.4000244140625,17.773000717163086,394.75
2010-07-19,75.62000274658203,76.54000091552734,1181.699951171875,2.932499885559082,2.0169999599456787,4.510000228881836,443.45001220703125,1509.4000244140625,17.534000396728516,381.5
2010-07-20,76.22000122070312,77.44000244140625,1191.5,2.997499942779541,2.0246999263763428,4.590000152587891,450.6000061035156,1514.300048828125,17.684999465942383,374.0
2010-07-21,75.37000274658203,76.55999755859375,1191.5999755859375,3.0869998931884766,1.9891999959945679,4.513000011444092,451.70001220703125,1524.800048828125,17.79800033569336,379.75
2010-07-22,77.81999969482422,79.30000305175781,1195.5,3.1605000495910645,2.0624001026153564,4.64300012588501,456.45001220703125,1525.4000244140625,18.114999771118164,376.5
2010-07-23,77.44999694824219,78.9800033569336,1187.699951171875,3.184999942779541,2.05049991607666,4.579999923706055,466.29998779296875,1538.699951171875,18.09600067138672,371.25
2010-07-26,77.5,78.9800033569336,1183.0,3.2249999046325684,2.04259991645813,4.611999988555908,474.54998779296875,1552.699951171875,18.19499969482422,364.0
2010-07-27,76.12999725341797,77.5,1158.0,3.2049999237060547,1.999400019645691,4.675000190734863,466.1000061035156,1534.5,17.621000289916992,362.75
2010-07-28,76.05999755859375,76.98999786376953,1160.4000244140625,3.240000009536743,1.996399998664856,4.77400016784668,468.29998779296875,1539.5,17.42300033569336,376.25
2010-07-29,77.58999633789062,78.36000061035156,1168.4000244140625,3.2855000495910645,2.0371999740600586,4.827000141143799,491.20001220703125,1563.4000244140625,17.60099983215332,379.25
2010-07-30,78.18000030517578,78.94999694824219,1181.699951171875,3.306999921798706,2.0427000522613525,4.922999858856201,500.0,1576.800048828125,17.98699951171875,392.75
2010-08-02,80.81999969482422,81.33999633789062,1183.4000244140625,3.384999990463257,2.1538000106811523,4.701000213623047,515.8499755859375,1576.800048828125,18.402999877929688,390.5
2010-08-03,82.68000030517578,82.55000305175781,1185.199951171875,3.3550000190734863,2.200000047683716,4.638999938964844,506.45001220703125,1587.0999755859375,18.406999588012695,389.5
2010-08-04,82.19999694824219,82.47000122070312,1193.699951171875,3.4005000591278076,2.202199935913086,4.736999988555908,500.1499938964844,1586.199951171875,18.26300048828125,400.25
2010-08-05,81.61000061035156,82.01000213623047,1197.199951171875,3.3505001068115234,2.186800003051758,4.5980000495910645,496.04998779296875,1572.5,18.308000564575195,403.5
2010-08-06,80.16000366210938,80.69999694824219,1203.4000244140625,3.3394999504089355,2.147200107574463,4.4670000076293945,487.6000061035156,1570.800048828125,18.458999633789062,405.0
2010-08-09,80.98999786376953,81.4800033569336,1200.699951171875,3.3505001068115234,2.1538000106811523,4.309000015258789,479.6499938964844,1542.9000244140625,18.229000091552734,403.0
2010-08-10,79.5999984741211,80.25,1196.199951171875,3.311000108718872,2.1254000663757324,4.296999931335449,470.6000061035156,1537.0,18.145999908447266,393.5
2010-08-11,77.63999938964844,78.0199966430664,1197.5,3.252500057220459,2.075200080871582,4.326000213623047,464.70001220703125,1537.0,17.889999389648438,395.5
2010-08-12,75.5199966430664,75.73999786376953,1214.800048828125,3.2825000286102295,2.001499891281128,4.296000003814697,471.04998779296875,1538.0999755859375,18.05299949645996,406.25
2010-08-13,75.11000061035156,75.38999938964844,1214.9000244140625,3.251499891281128,1.9955999851226807,4.328000068664551,477.25,1526.199951171875,18.097000122070312,411.75
2010-08-16,74.8499984741211,75.23999786376953,1224.5,3.2769999504089355,1.988800048828125,4.228000164031982,485.75,1537.300048828125,18.417999267578125,407.25
2010-08-17,76.93000030517578,75.7699966430664,1226.5999755859375,3.3375000953674316,2.025899887084961,4.267000198364258,497.29998779296875,1546.5999755859375,18.586000442504883,414.75
2010-08-18,76.47000122070312,75.41999816894531,1229.699951171875,3.3489999771118164,2.024899959564209,4.238999843597412,490.3999938964844,1536.5,18.389999389648438,418.5
2010-08-19,75.30000305175781,74.43000030517578,1233.800048828125,3.317500114440918,2.000699996948242,4.171000003814697,485.6499938964844,1527.5,18.31800079345703,414.25
2010-08-20,74.26000213623047,73.45999908447266,1227.199951171875,3.2909998893737793,1.9709999561309814,4.117000102996826,476.20001220703125,1513.9000244140625,17.98200035095215,421.25
2010-08-23,73.62000274658203,73.0999984741211,1226.9000244140625,3.2915000915527344,1.955399990081787,4.065999984741211,483.70001220703125,1508.5999755859375,17.982999801635742,417.25
2010-08-24,72.37999725341797,71.62999725341797,1231.800048828125,3.239500045776367,1.9357000589370728,4.039000034332275,484.25,1517.699951171875,18.368999481201172,405.25
2010-08-25,73.4800033569336,72.5199966430664,1239.5,3.2109999656677246,1.9706000089645386,3.871000051498413,491.54998779296875,1527.4000244140625,19.02199935913086,404.75
2010-08-26,75.0199966430664,73.36000061035156,1235.4000244140625,3.305500030517578,2.009200096130371,3.816999912261963,502.5,1539.9000244140625,18.97800064086914,416.5
2010-08-27,76.6500015258789,75.16999816894531,1236.0,3.364000082015991,2.044300079345703,3.6510000228881836,503.04998779296875,1537.0,19.038999557495117,421.0
2010-08-30,76.5999984741211,74.69999694824219,1237.0999755859375,3.4130001068115234,2.0251998901367188,3.812000036239624,497.8999938964844,1533.0999755859375,19.038000106811523,425.5
2010-08-31,74.63999938964844,71.91999816894531,1248.300048828125,3.3610000610351562,1.9944000244140625,3.815999984741211,500.3999938964844,1523.5,19.398000717163086,424.5
2010-09-01,76.3499984741211,73.91000366210938,1246.300048828125,3.4684998989105225,2.041100025177002,3.76200008392334,518.3499755859375,1535.699951171875,19.358999252319336,432.25
2010-09-02,76.93000030517578,75.0199966430664,1251.5,3.48799991607666,2.062299966812134,3.750999927520752,523.4500122070312,1551.5,19.63800048828125,433.0
